complaint_id,customer_id,issue_type,severity,complaint_date,resolution_status,resolution_date
CMP00335,CUST000240,Card Damaged,Low,29-12-2024,Open,02-04-2025
CMP00336,CUST014560,Late Fee Dispute,Low,30-09-2022,Resolved,28-10-2022
CMP00337,CUST007632,Billing Dispute,Low,04-05-2025,Escalated,06-05-2025
CMP00338,CUST006630,Card Damaged,Critical,08-04-2024,Open,16-09-2024
CMP00339,CUST008912,Late Fee Dispute,Low,20-01-2025,Resolved,02-05-2025
CMP00340,CUST000142,Reward Points Missing,Low,25-09-2022,Resolved,19-10-2022
CMP00341,CUST010868,Late Fee Dispute,Low,13-08-2022,Open,07-09-2022
CMP00342,CUST002487,Late Fee Dispute,Low,15-12-2023,In Progress,16-08-2023
CMP00343,CUST005060,Card Damaged,Medium,17-08-2026,Pending Review,29-09-2026
CMP00344,CUST013391,App Not Working,Low,11-07-2026,Resolved,Low
CMP00345,CUST002446,Billing Dispute,High,08-01-2024,In Progress,31-01-2024
CMP00346,CUST005572,Billing Dispute,High,13-09-2024,In Progress,18-09-2024
CMP00347,CUST014567,Card Damaged,Low,28-06-2023,Resolved,14-07-2023
CMP00348,CUST007754,Card Not Received,High,08-11-2026,Closed,13-09-2026
CMP00349,CUST012667,Late Fee Dispute,High,14-04-2024,Open,23-04-2024
CMP00350,CUST014836,App Not Working,High,22-04-2022,Open,12-05-2022
CMP00351,CUST002195,Billing Dispute,Critical,02-09-2024,In Progress,08-10-2024
CMP00352,CUST008490,Card Damaged,Medium,06-12-2022,Resolved,16-01-2023
CMP00353,CUST008690,Card Damaged,Low,11-06-2026,Resolved,07-06-2026
CMP00354,CUST014756,Late Fee Dispute,Low,26-11-2022,Resolved,31-12-2022
CMP00355,CUST009127,Card Not Received,Low,22-02-2024,Closed,01-03-2024
CMP00356,CUST006066,Card Damaged,Low,17-10-2023,Open,11-04-2023
CMP00357,CUST013613,Billing Dispute,Low,23-05-2024,Escalated,24-06-2024
CMP00358,CUST010910,Interest Rate Query,Low,02-05-2024,In Progress,05-06-2024
CMP00359,CUST008502,Billing Dispute,Medium,16-08-2025,In Progress,22-09-2025
CMP00360,CUST000106,Fraudulent Charge,High,03-06-2023,Open,16-08-2023
CMP00361,CUST010151,Fraudulent Charge,High,17-01-2026,Resolved,16-08-2023
CMP00362,CUST006255,Fraudulent Charge,Low,20-01-2026,Closed,22-01-2026
CMP00363,CUST008055,Interest Rate Query,Medium,20-12-2022,Pending Review,01-06-2023
CMP00364,CUST011091,Late Fee Dispute,High,20-04-2026,Pending Review,28-04-2026
CMP00365,CUST001764,Wrong Amount Charged,Critical,21-08-2025,Closed,14-09-2025
CMP00366,CUST006394,Fraudulent Charge,Low,23-01-2023,Pending Review,26-01-2023
CMP00367,CUST001644,Wrong Amount Charged,Low,10-02-2023,Open,16-08-2023
CMP00368,CUST013631,App Not Working,High,16-03-2023,Open,16-08-2023
CMP00369,CUST001847,Billing Dispute,Medium,17-03-2024,Resolved,16-08-2023
CMP00370,CUST003754,Interest Rate Query,Low,04-07-2024,In Progress,30-04-2024
CMP00371,CUST007326,Interest Rate Query,Medium,18-07-2026,Closed,03-08-2026
CMP00372,CUST003631,Interest Rate Query,High,12-10-2024,Open,21-12-2024
CMP00373,CUST006782,Billing Dispute,Low,27-03-2026,Open,16-08-2023
CMP00374,CUST005388,Interest Rate Query,Low,03-07-2026,Open,16-03-2026
CMP00375,CUST010045,Card Damaged,High,23-11-2022,Open,30-12-2022
CMP00376,CUST007065,Wrong Amount Charged,Medium,24-09-2024,Escalated,19-10-2024
CMP00377,CUST009273,Fraudulent Charge,Low,06-09-2025,Pending Review,27-09-2025
CMP00378,CUST013605,Statement Error,Low,28-10-2025,Open,03-12-2025
CMP00379,CUST001599,Billing Dispute,Low,30-05-2022,Open,15-06-2022
CMP00380,CUST006535,Billing Dispute,Low,17-08-2025,Resolved,09-09-2025
CMP00381,CUST012827,Card Not Received,Medium,28-04-2022,Pending Review,06-04-2022
CMP00382,CUST011092,Card Damaged,Low,17-03-2024,Closed,30-03-2024
CMP00383,CUST012116,Statement Error,Critical,05-02-2022,Pending Review,17-05-2022
CMP00384,CUST012770,Wrong Amount Charged,Low,01-06-2022,In Progress,13-01-2022
CMP00385,CUST001590,Late Fee Dispute,High,08-06-2026,Escalated,09-01-2026
CMP00386,CUST012609,Late Fee Dispute,Low,22-06-2022,Pending Review,06-07-2022
CMP00387,CUST009060,Late Fee Dispute,Low,13-06-2023,Escalated,05-07-2023
CMP00388,CUST009636,Wrong Amount Charged,Critical,27-04-2025,Resolved,25-05-2025
CMP00389,CUST011191,Card Damaged,High,26-07-2022,Open,16-08-2023
CMP00390,CUST003857,Reward Points Missing,Low,08-01-2024,Open,20-02-2024
CMP00391,CUST013441,Card Not Received,Low,09-11-2024,Resolved,17-09-2024
CMP00392,CUST002713,Fraudulent Charge,Medium,05-10-2023,Closed,16-06-2023
CMP00393,CUST000363,Card Damaged,Low,27-12-2023,Escalated,16-08-2023
CMP00394,CUST006556,App Not Working,Low,13-01-2025,Open,15-01-2025
CMP00395,CUST008044,Fraudulent Charge,Low,21-05-2024,Resolved,24-05-2024
CMP00396,CUST000755,App Not Working,Low,07-09-2024,In Progress,21-09-2024
CMP00397,CUST009833,Fraudulent Charge,Medium,05-11-2022,Resolved,17-12-2022
CMP00398,CUST005755,Card Not Received,Low,07-05-2022,In Progress,21-06-2022
CMP00399,CUST002712,Card Not Received,Medium,28-03-2025,Pending Review,23-04-2025
CMP00400,CUST009616,Reward Points Missing,High,07-06-2023,Open,08-05-2023
CMP00401,CUST009715,App Not Working,Low,06-07-2025,Resolved,27-07-2025
CMP00402,CUST014432,Fraudulent Charge,Low,22-01-2022,Resolved,11-02-2022
CMP00403,CUST013765,Statement Error,Critical,03-12-2026,Open,25-04-2026
CMP00404,CUST013109,Interest Rate Query,High,31-05-2023,Open,15-06-2023
CMP00405,CUST014272,Card Not Received,High,04-01-2022,Closed,02-06-2022
CMP00406,CUST006634,Wrong Amount Charged,Low,24-09-2022,Open,16-08-2023
CMP00407,CUST004515,Card Not Received,High,29-06-2024,Pending Review,04-08-2024
CMP00408,CUST007281,Interest Rate Query,Low,14-05-2025,Pending Review,16-05-2025
CMP00409,CUST011243,Statement Error,Critical,30-05-2024,Open,10-07-2024
CMP00410,CUST007873,Card Not Received,Medium,03-03-2025,Resolved,01-04-2025
CMP00411,CUST010501,Fraudulent Charge,High,16-09-2024,Resolved,13-10-2024
CMP00412,CUST006296,Card Damaged,High,09-10-2022,Closed,18-11-2022
CMP00413,CUST007708,Card Not Received,Low,26-07-2023,In Progress,08-12-2023
CMP00414,CUST012803,Billing Dispute,Low,09-09-2022,Open,16-08-2023
CMP00415,CUST011310,Late Fee Dispute,Medium,13-02-2026,Open,03-04-2026
CMP00416,CUST001371,Interest Rate Query,Medium,22-03-2026,Pending Review,16-08-2023
CMP00417,CUST013168,Interest Rate Query,High,20-06-2026,Pending Review,22-06-2026
CMP00418,CUST010760,Wrong Amount Charged,Medium,13-02-2022,Pending Review,02-03-2022
CMP00419,CUST002359,Card Damaged,Critical,18-12-2022,Closed,25-01-2023
CMP00420,CUST012987,Fraudulent Charge,Low,04-09-2022,Open,05-05-2022
CMP00421,CUST014062,Billing Dispute,Low,03-07-2026,Pending Review,08-04-2026
CMP00422,CUST011776,Fraudulent Charge,Medium,25-07-2023,In Progress,13-08-2023
CMP00423,CUST000589,Card Damaged,Low,17-02-2024,Resolved,30-03-2024
CMP00424,CUST010311,Card Damaged,Low,19-07-2023,Pending Review,29-07-2023
CMP00425,CUST002107,Statement Error,Medium,29-03-2025,In Progress,16-08-2023
CMP00426,CUST008603,Statement Error,Critical,28-12-2022,Resolved,16-08-2023
CMP00427,CUST005368,Statement Error,High,18-09-2025,Escalated,29-10-2025
CMP00428,CUST009087,Card Not Received,Low,17-09-2025,Open,25-10-2025
CMP00429,CUST006831,Interest Rate Query,High,07-10-2025,Open,08-03-2025
CMP00430,CUST003533,Card Damaged,High,10-04-2023,Resolved,06-11-2023
CMP00431,CUST000417,Card Not Received,Low,26-08-2025,Pending Review,20-09-2025
CMP00432,CUST006310,Wrong Amount Charged,Medium,18-04-2026,Open,25-04-2026
CMP00433,CUST009759,App Not Working,Low,04-02-2022,Resolved,09-04-2022
CMP00434,CUST006666,Statement Error,Low,24-01-2025,Resolved,14-02-2025
CMP00435,CUST005409,Fraudulent Charge,Medium,29-03-2026,Open,05-11-2026
CMP00436,CUST001910,Card Damaged,Low,13-01-2023,Escalated,16-08-2023
CMP00437,CUST003076,Wrong Amount Charged,Medium,23-03-2026,Pending Review,07-05-2026
CMP00438,CUST004988,Card Damaged,Medium,16-05-2022,Open,16-08-2023
CMP00439,CUST003879,Reward Points Missing,Medium,28-05-2025,Open,06-11-2025
CMP00440,CUST010215,Late Fee Dispute,High,30-07-2023,Resolved,01-09-2023
CMP00441,CUST009271,Fraudulent Charge,Medium,29-03-2024,Open,25-04-2024
CMP00442,CUST000935,Card Not Received,High,30-04-2023,Resolved,06-05-2023
CMP00443,CUST007559,Interest Rate Query,High,22-01-2023,Resolved,16-08-2023
CMP00444,CUST002113,Card Not Received,Low,13-01-2025,Closed,02-12-2025
CMP00445,CUST005294,Statement Error,Critical,21-02-2022,In Progress,03-10-2022
CMP00446,CUST005262,Statement Error,Critical,03-04-2026,Open,03-06-2026
CMP00447,CUST014622,Statement Error,Low,21-03-2026,Pending Review,17-04-2026
CMP00448,CUST004886,App Not Working,Medium,08-02-2026,Resolved,23-03-2026
CMP00449,CUST003202,Fraudulent Charge,Low,26-02-2023,Closed,31-03-2023
CMP00450,CUST013648,Card Not Received,Medium,20-06-2023,In Progress,22-06-2023
CMP00451,CUST005479,Card Damaged,Medium,24-08-2024,Pending Review,16-08-2023
CMP00452,CUST010267,Statement Error,Low,12-06-2024,Open,14-12-2024
CMP00453,CUST009670,Late Fee Dispute,Medium,06-12-2025,Escalated,19-07-2025
CMP00454,CUST012890,Billing Dispute,Low,03-05-2024,Resolved,06-03-2024
CMP00455,CUST005908,Late Fee Dispute,Medium,19-11-2022,Pending Review,28-11-2022
CMP00456,CUST000009,Statement Error,Low,25-10-2022,Pending Review,21-11-2022
CMP00457,CUST005809,Wrong Amount Charged,Medium,09-08-2024,Resolved,16-08-2023
CMP00458,CUST009319,Card Damaged,High,25-04-2022,Pending Review,24-05-2022
CMP00459,CUST013721,Billing Dispute,Critical,09-01-2023,Resolved,02-10-2023
CMP00460,CUST007149,Late Fee Dispute,Low,05-10-2024,Closed,31-05-2024
CMP00461,CUST002040,Card Not Received,Medium,19-02-2025,Escalated,03-06-2025
CMP00462,CUST007074,Billing Dispute,Medium,26-07-2025,Resolved,11-08-2025
CMP00463,CUST005746,Late Fee Dispute,Medium,05-08-2024,Escalated,14-06-2024
CMP00464,CUST014274,Late Fee Dispute,High,11-02-2023,Pending Review,14-11-2023
CMP00465,CUST004814,App Not Working,Low,04-05-2022,Pending Review,16-08-2023
CMP00466,CUST012329,Fraudulent Charge,High,04-01-2026,In Progress,02-07-2026
CMP00467,CUST011781,Wrong Amount Charged,High,30-12-2024,Resolved,13-02-2025
CMP00468,CUST004360,Card Not Received,Medium,23-11-2024,Open,01-12-2024
CMP00469,CUST002708,Reward Points Missing,High,03-05-2023,Open,18-03-2023
CMP00470,CUST002120,Card Damaged,High,28-12-2022,Open,07-01-2023
CMP00471,CUST013948,Reward Points Missing,High,25-05-2025,Pending Review,06-05-2025
CMP00472,CUST008719,Late Fee Dispute,Medium,31-08-2023,Pending Review,10-10-2023
CMP00473,CUST009077,App Not Working,Critical,07-01-2026,In Progress,16-08-2023
CMP00474,CUST013882,App Not Working,High,04-10-2024,Open,14-04-2024
CMP00475,CUST012455,Reward Points Missing,Medium,01-05-2024,Escalated,16-08-2023
CMP00476,CUST010410,Card Not Received,Low,27-03-2025,In Progress,Low
CMP00477,CUST013309,Billing Dispute,High,13-10-2022,Open,24-11-2022
CMP00478,CUST001762,Reward Points Missing,Low,15-01-2023,Open,16-08-2023
CMP00479,CUST000194,Late Fee Dispute,Medium,16-10-2023,Open,20-10-2023
CMP00480,CUST002965,Fraudulent Charge,Medium,28-04-2022,Closed,28-05-2022
CMP00481,CUST003236,Interest Rate Query,Medium,10-11-2022,Open,17-12-2022
CMP00482,CUST009893,Statement Error,High,03-09-2023,Pending Review,10-10-2023
CMP00483,CUST003854,Statement Error,High,15-07-2022,In Progress,22-07-2022
CMP00484,CUST014468,Card Not Received,Medium,26-09-2024,Resolved,10-12-2024
CMP00485,CUST010179,Wrong Amount Charged,Low,11-06-2025,Escalated,16-08-2023
CMP00486,CUST012618,Fraudulent Charge,High,03-09-2026,Closed,04-04-2026
CMP00487,CUST012790,Late Fee Dispute,Medium,10-08-2024,In Progress,16-08-2023
CMP00488,CUST013758,Late Fee Dispute,Medium,01-11-2023,Open,21-11-2023
CMP00489,CUST005371,Card Not Received,Low,30-04-2025,Open,16-08-2023
CMP00490,CUST003064,Card Damaged,Critical,24-12-2022,Open,11-01-2023
CMP00491,CUST007366,Wrong Amount Charged,High,06-01-2023,Resolved,01-07-2023
CMP00492,CUST001914,Late Fee Dispute,Low,09-08-2022,Closed,Low
CMP00493,CUST011165,App Not Working,Low,06-04-2022,Open,15-06-2022
CMP00494,CUST001084,Card Damaged,Low,25-06-2024,Open,Low
CMP00495,CUST003078,Interest Rate Query,Low,16-03-2026,Open,16-08-2023
CMP00496,CUST008974,Card Damaged,Low,18-07-2024,Pending Review,28-07-2024
CMP00497,CUST012730,Late Fee Dispute,Low,04-05-2026,Open,04-09-2026
CMP00498,CUST010884,Late Fee Dispute,Low,11-02-2023,Open,23-02-2023
CMP00499,CUST013542,App Not Working,Low,14-02-2023,Escalated,17-02-2023
CMP00500,CUST004994,Card Not Received,Medium,08-06-2023,Escalated,16-08-2023
CMP00501,CUST008235,Card Damaged,Low,29-11-2023,Escalated,27-12-2023
CMP00502,CUST004818,App Not Working,Medium,20-08-2025,Escalated,28-08-2025
CMP00503,CUST007847,Wrong Amount Charged,Critical,21-09-2023,Escalated,16-08-2023
CMP00504,CUST004199,Reward Points Missing,Medium,20-08-2024,In Progress,05-09-2024
CMP00505,CUST013220,Statement Error,Low,17-10-2023,In Progress,11-10-2023
CMP00506,CUST013623,Late Fee Dispute,Medium,27-10-2025,Resolved,16-08-2023
CMP00507,CUST001688,App Not Working,Low,22-07-2024,In Progress,16-08-2023
CMP00508,CUST013862,Card Damaged,High,18-11-2023,Pending Review,01-02-2024
CMP00509,CUST008960,Fraudulent Charge,Low,31-05-2026,Escalated,01-06-2026
CMP00510,CUST000878,Card Damaged,Low,18-01-2026,Open,02-10-2026
CMP00511,CUST013101,Card Not Received,Medium,11-06-2026,Closed,29-06-2026
CMP00512,CUST000821,Billing Dispute,Low,16-12-2024,Open,22-01-2025
CMP00513,CUST005513,Late Fee Dispute,High,11-09-2022,Closed,01-10-2022
CMP00514,CUST004744,Fraudulent Charge,Medium,05-07-2024,Resolved,23-07-2024
CMP00515,CUST006396,Card Damaged,Critical,19-05-2022,Pending Review,03-06-2022
CMP00516,CUST009016,Fraudulent Charge,Low,20-03-2025,Open,25-03-2025
CMP00517,CUST003239,Card Damaged,High,18-09-2022,Open,25-09-2022
CMP00518,CUST013324,Late Fee Dispute,Medium,08-04-2022,Closed,16-04-2022
CMP00519,CUST014831,App Not Working,Medium,12-01-2025,Resolved,27-01-2025
CMP00520,CUST007265,Late Fee Dispute,Low,08-01-2025,Escalated,14-09-2025
CMP00521,CUST004831,Wrong Amount Charged,Low,08-10-2023,Closed,20-11-2023
CMP00522,CUST002489,App Not Working,Medium,02-10-2024,Resolved,03-06-2024
CMP00523,CUST010606,Card Damaged,Medium,13-02-2025,In Progress,16-08-2023
CMP00524,CUST003482,Wrong Amount Charged,Low,31-08-2025,Open,04-09-2025
CMP00525,CUST011969,Billing Dispute,High,29-03-2025,Escalated,04-10-2025
CMP00526,CUST000205,App Not Working,Critical,21-12-2023,Escalated,18-01-2024
CMP00527,CUST003924,Fraudulent Charge,High,06-11-2023,Resolved,19-07-2023
CMP00528,CUST003422,Wrong Amount Charged,Low,13-10-2023,Pending Review,23-10-2023
CMP00529,CUST012015,Interest Rate Query,High,01-09-2023,Closed,19-02-2023
CMP00530,CUST011308,Wrong Amount Charged,Low,07-10-2022,Pending Review,16-08-2023
CMP00531,CUST002637,Interest Rate Query,Critical,11-04-2023,Closed,13-12-2023
CMP00532,CUST005358,Billing Dispute,Critical,05-07-2025,Pending Review,06-07-2025
CMP00533,CUST013666,Fraudulent Charge,High,23-02-2022,Open,16-08-2023
CMP00534,CUST000371,Fraudulent Charge,Medium,05-05-2022,Open,16-08-2023
CMP00535,CUST011680,Fraudulent Charge,Critical,09-01-2026,Resolved,23-02-2026
CMP00536,CUST012267,Card Damaged,Critical,20-09-2025,Open,30-09-2025
CMP00537,CUST014700,Interest Rate Query,High,23-04-2026,Resolved,28-04-2026
CMP00538,CUST003788,Card Not Received,Medium,13-02-2023,Open,27-02-2023
CMP00539,CUST001491,Statement Error,High,09-01-2024,Resolved,05-10-2024
CMP00540,CUST011121,Reward Points Missing,High,06-08-2026,In Progress,08-06-2026
CMP00541,CUST014852,Billing Dispute,Medium,07-10-2025,Resolved,16-08-2023
CMP00542,CUST011523,Wrong Amount Charged,High,18-11-2022,Open,16-08-2023
CMP00543,CUST000478,Card Not Received,Low,07-03-2024,Escalated,17-08-2024
CMP00544,CUST007392,Card Damaged,High,30-03-2025,In Progress,11-04-2025
CMP00545,CUST012056,Card Not Received,Medium,21-10-2024,Open,27-10-2024
CMP00546,CUST007446,Fraudulent Charge,High,28-03-2026,In Progress,12-04-2026
CMP00547,CUST003180,Card Not Received,Critical,05-08-2025,Resolved,09-09-2025
CMP00548,CUST012006,Card Damaged,High,29-01-2026,Pending Review,17-02-2026
CMP00549,CUST008314,App Not Working,Low,21-04-2024,In Progress,09-05-2024
CMP00550,CUST000136,Card Not Received,Critical,31-05-2025,Escalated,10-07-2025
CMP00551,CUST003844,Late Fee Dispute,High,24-10-2022,Escalated,16-08-2023
CMP00552,CUST006657,Interest Rate Query,High,13-12-2025,Closed,01-06-2026
CMP00553,CUST006729,Card Not Received,Medium,29-04-2022,Closed,12-05-2022
CMP00554,CUST011661,Interest Rate Query,Medium,02-02-2022,Resolved,13-02-2022
CMP00555,CUST008049,Fraudulent Charge,Low,09-06-2023,Open,16-08-2023
CMP00556,CUST011758,App Not Working,Low,26-12-2023,Open,31-01-2024
CMP00557,CUST000215,App Not Working,Low,11-03-2023,Open,08-11-2023
CMP00558,CUST003537,Fraudulent Charge,Low,17-05-2025,Open,26-05-2025
CMP00559,CUST010579,Statement Error,Critical,18-02-2022,Pending Review,16-08-2023
CMP00560,CUST008511,Statement Error,Low,28-12-2022,In Progress,13-01-2023
CMP00561,CUST000699,Card Damaged,High,19-09-2022,In Progress,27-10-2022
CMP00562,CUST007786,Card Not Received,Low,01-10-2022,Pending Review,14-01-2022
CMP00563,CUST008915,Card Damaged,High,05-11-2025,Pending Review,03-12-2025
CMP00564,CUST013513,Statement Error,High,10-04-2023,Open,22-05-2023
CMP00565,CUST013894,Card Not Received,Medium,27-02-2025,Resolved,24-03-2025
CMP00566,CUST010372,Billing Dispute,Low,30-11-2024,Resolved,27-12-2024
CMP00567,CUST007287,Reward Points Missing,High,24-06-2023,Open,22-07-2023
CMP00568,CUST012643,Reward Points Missing,High,08-02-2023,In Progress,02-03-2023
CMP00569,CUST007061,App Not Working,Medium,11-01-2024,In Progress,16-08-2023
CMP00570,CUST011727,Card Not Received,Medium,03-05-2025,Pending Review,15-04-2025
CMP00571,CUST000506,Reward Points Missing,High,06-03-2022,Open,11-03-2022
CMP00572,CUST006680,Card Not Received,High,07-07-2024,Resolved,30-07-2024
CMP00573,CUST011675,Billing Dispute,High,25-12-2023,Resolved,22-01-2024
CMP00574,CUST011143,Card Damaged,Medium,24-03-2022,Resolved,16-08-2023
CMP00575,CUST004672,Wrong Amount Charged,Low,13-03-2026,Closed,16-08-2023
CMP00576,CUST004445,Card Not Received,High,03-07-2024,Pending Review,03-07-2024
CMP00577,CUST003083,Interest Rate Query,Medium,29-08-2025,Open,08-10-2025
CMP00578,CUST003950,Reward Points Missing,Critical,15-10-2022,Resolved,24-11-2022
CMP00579,CUST005420,Card Damaged,Critical,11-12-2024,Resolved,07-12-2024
CMP00580,CUST002564,Wrong Amount Charged,High,26-06-2024,Pending Review,16-08-2023
CMP00581,CUST010280,Wrong Amount Charged,Medium,20-02-2023,In Progress,25-02-2023
CMP00582,CUST007675,Interest Rate Query,High,09-01-2022,In Progress,10-01-2022
CMP00583,CUST005785,Card Not Received,Low,30-03-2023,In Progress,07-05-2023
CMP00584,CUST012666,Statement Error,Medium,29-03-2024,Resolved,05-07-2024
CMP00585,CUST007128,Card Not Received,Low,19-06-2025,Escalated,30-06-2025
CMP00586,CUST006288,Fraudulent Charge,Low,21-11-2023,Closed,12-09-2023
CMP00587,CUST001376,Statement Error,Low,17-08-2025,Resolved,30-09-2025
CMP00588,CUST012567,Card Not Received,Low,27-05-2025,Open,09-07-2025
CMP00589,CUST005619,Wrong Amount Charged,High,22-01-2023,Open,31-01-2023
CMP00590,CUST000472,Late Fee Dispute,Low,27-04-2023,Open,16-08-2023
CMP00591,CUST004206,App Not Working,Low,14-09-2022,Resolved,19-10-2022
CMP00592,CUST004502,Fraudulent Charge,Low,23-05-2023,Closed,16-08-2023
CMP00593,CUST007532,App Not Working,High,26-10-2024,Closed,25-11-2024
CMP00594,CUST006916,Fraudulent Charge,Low,02-09-2023,In Progress,Low
CMP00595,CUST007452,Card Not Received,Critical,29-10-2023,Open,11-02-2023
CMP00596,CUST007583,Wrong Amount Charged,High,16-06-2024,Open,22-06-2024
CMP00597,CUST009810,Card Damaged,High,14-10-2024,Closed,06-11-2024
CMP00598,CUST002730,Late Fee Dispute,Medium,05-06-2026,Open,12-06-2026
CMP00599,CUST000729,Billing Dispute,High,12-08-2022,Open,19-01-2023
CMP00600,CUST008627,Fraudulent Charge,Medium,13-11-2023,Escalated,03-12-2023
CMP00601,CUST012064,Card Damaged,Low,02-09-2025,Open,03-05-2025
CMP00602,CUST014733,Late Fee Dispute,Critical,16-06-2024,Open,13-07-2024
